Index, Title, Author, Rating, Score, Vote, Link, Author_Link, Image, Image_Small 
127, Lady or Maid: A Goose Girl Novella, Emily Deady, 4.29 avg rating - 163 ratings, 77, 1, https://www.goodreads.com/book/show/59355317-lady-or-maid, https://www.goodreads.com/author/show/18916772.Emily_Deady, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1634333991i/59355317.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1634333991i/59355317._SX50_.jpg
128, Spindled Slumber: A Sleeping Beauty Retelling: The Cursed Kingdom Chronicles Book 4, Kayla Eshbaugh, 0.00 avg rating - 0 ratings, 77, 1, https://www.goodreads.com/book/show/111171560-spindled-slumber, https://www.goodreads.com/author/show/8327253.Kayla_Eshbaugh, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1676168923i/111171560.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1676168923i/111171560._SY75_.jpg
129, Hood of Secrets: A Robin Hood Romance (Fairy Tale Royals #5), Emily Deady, really liked it 4.00 avg rating - 5 ratings, 76, 1, https://www.goodreads.com/book/show/56280086-hood-of-secrets, https://www.goodreads.com/author/show/18916772.Emily_Deady, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1607963355i/56280086.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1607963355i/56280086._SY75_.jpg
130, Girl in the Red Hood (The Classical Kingdoms #4), Brittany Fichter, 4.09 avg rating - 479 ratings, 76, 2, https://www.goodreads.com/book/show/28095482-girl-in-the-red-hood, https://www.goodreads.com/author/show/13615218.Brittany_Fichter, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1449196779i/28095482.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449196779i/28095482._SY75_.jpg
131, Of Silver and Secrets (Once in Whispering Wood #2), Sylvia Mercedes, 4.21 avg rating - 352 ratings, 76, 1, https://www.goodreads.com/book/show/59464561-of-silver-and-secrets, https://www.goodreads.com/author/show/19038773.Sylvia_Mercedes, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1635352944i/59464561.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1635352944i/59464561._SX50_.jpg
132, Sky of Wind: An East of the Sun West of the Moon Romance, Emily Deady, 0.00 avg rating - 0 ratings, 75, 1, https://www.goodreads.com/book/show/61603033-sky-of-wind, https://www.goodreads.com/author/show/18916772.Emily_Deady, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1658179337i/61603033.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1658179337i/61603033._SX50_.jpg
133, A Midwinter's Wedding (The Four Kingdoms #3.5), Melanie Cellier, 4.21 avg rating - 2.468 ratings, 75, 2, https://www.goodreads.com/book/show/36562275-a-midwinter-s-wedding, https://www.goodreads.com/author/show/14830176.Melanie_Cellier, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1510203569i/36562275.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510203569i/36562275._SY75_.jpg
134, Rose Petals and Snowflakes: Snow White and Rose Red meets Sense and Sensibility (The Austen Fairy Tale #1), Kendra E. Ardnek, 4.10 avg rating - 40 ratings, 75, 1, https://www.goodreads.com/book/show/55816493-rose-petals-and-snowflakes, https://www.goodreads.com/author/show/5321999.Kendra_E_Ardnek, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1626382784i/55816493.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1626382784i/55816493._SY75_.jpg
135, Crown and Cinder: Pride and Prejudice derails Cinderella (The Austen Fairy Tale #2), Kendra E. Ardnek, 4.11 avg rating - 46 ratings, 74, 1, https://www.goodreads.com/book/show/57722373-crown-and-cinder, https://www.goodreads.com/author/show/5321999.Kendra_E_Ardnek, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1627063436i/57722373.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1627063436i/57722373._SY75_.jpg
136, Clara's Soldier: A Retelling of the Nutcracker, Brittany Fichter, 3.93 avg rating - 511 ratings, 73, 2, https://www.goodreads.com/book/show/42079122-clara-s-soldier, https://www.goodreads.com/author/show/13615218.Brittany_Fichter, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1538014956i/42079122.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538014956i/42079122._SY75_.jpg
137, Snowfield Palace: The Snow Queen invades Mansfield Park (The Austen Fairy Tale #4), Kendra E. Ardnek, 4.36 avg rating - 11 ratings, 73, 1, https://www.goodreads.com/book/show/60712076-snowfield-palace, https://www.goodreads.com/author/show/5321999.Kendra_E_Ardnek, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1663795445i/60712076.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1663795445i/60712076._SY75_.jpg
138, The Miller's Girl: A Rumpelstiltskin Fairy Tale, Nina Clare, 4.02 avg rating - 108 ratings, 72, 2, https://www.goodreads.com/book/show/44299710-the-miller-s-girl, https://www.goodreads.com/author/show/15997441.Nina_Clare, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1551985898i/44299710.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551985898i/44299710._SY75_.jpg
139, By Winged Chair, Kendra Merritt, 4.34 avg rating - 101 ratings, 72, 1, https://www.goodreads.com/book/show/42355739-by-winged-chair, https://www.goodreads.com/author/show/18500376.Kendra_Merritt, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1539958977i/42355739.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539958977i/42355739._SX50_.jpg
140, Catching Cinders, Kendra Merritt, 4.51 avg rating - 49 ratings, 71, 1, https://www.goodreads.com/book/show/52844260-catching-cinders, https://www.goodreads.com/author/show/18500376.Kendra_Merritt, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1561901551l/52844260SY75_.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1561901551l/52844260._SX50_SY75_.jpg
141, Cinders Stars and Glass Slippers (The Classical Kingdoms #6), Brittany Fichter, 4.38 avg rating - 619 ratings, 70, 2, https://www.goodreads.com/book/show/35435738-cinders-stars-and-glass-slippers, https://www.goodreads.com/author/show/13615218.Brittany_Fichter, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1497468969i/35435738.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1497468969i/35435738._SY75_.jpg
142, Skin Deep, Kendra Merritt, 4.30 avg rating - 54 ratings, 70, 1, https://www.goodreads.com/book/show/44840571-skin-deep, https://www.goodreads.com/author/show/18500376.Kendra_Merritt, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1554683287i/44840571.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554683287i/44840571._SY75_.jpg
143, A Matter of Blood, Kendra Merritt, 4.39 avg rating - 18 ratings, 69, 1, https://www.goodreads.com/book/show/52579868-a-matter-of-blood, https://www.goodreads.com/author/show/18500376.Kendra_Merritt, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1584834245i/52579868.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1584834245i/52579868._SY75_.jpg
144, The Green-Eyed Prince (The Classical Kingdoms #0.5), Brittany Fichter, 4.09 avg rating - 466 ratings, 68, 2, https://www.goodreads.com/book/show/36148019-the-green-eyed-prince, https://www.goodreads.com/author/show/13615218.Brittany_Fichter, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1504056534i/36148019.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504056534i/36148019._SY75_.jpg
145, Emmazel: Emma is trapped as Rapunzel (The Austen Fairy Tale #3), Kendra E. Ardnek, 4.50 avg rating - 14 ratings, 68, 1, https://www.goodreads.com/book/show/60232409-emmazel, https://www.goodreads.com/author/show/5321999.Kendra_E_Ardnek, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1647391384i/60232409.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1647391384i/60232409._SY75_.jpg
146, Unbirthday, Liz Braswell, 3.71 avg rating - 7.316 ratings, 67, 1, https://www.goodreads.com/book/show/50358479-unbirthday, https://www.goodreads.com/author/show/4788719.Liz_Braswell, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1591040857i/50358479.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1591040857i/50358479._SY75_.jpg
147, Silent Mermaid (The Classical Kingdoms #5), Brittany Fichter, 4.25 avg rating - 420 ratings, 66, 2, https://www.goodreads.com/book/show/34499881-silent-mermaid, https://www.goodreads.com/author/show/13615218.Brittany_Fichter, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1488863073i/34499881.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488863073i/34499881._SY75_.jpg
148, Fated: Cinderella's Story (Destined #1), Kaylin Lee, 3.97 avg rating - 1.135 ratings, 66, 1, https://www.goodreads.com/book/show/35846895-fated, https://www.goodreads.com/author/show/17062594.Kaylin_Lee, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1501288573i/35846895.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501288573i/35846895._SY75_.jpg
149, The Healer's Apprentice (Hagenheim #1), Melanie Dickerson, 3.81 avg rating - 21.586 ratings, 66, 1, https://www.goodreads.com/book/show/7826101-the-healer-s-apprentice, https://www.goodreads.com/author/show/3408059.Melanie_Dickerson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1331421838i/7826101.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331421838i/7826101._SY75_.jpg
150, Hidden: Rapunzel's Story (Destined #2), Kaylin Lee, 4.15 avg rating - 501 ratings, 65, 1, https://www.goodreads.com/book/show/36188106-hidden, https://www.goodreads.com/author/show/17062594.Kaylin_Lee, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1504646983i/36188106.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504646983i/36188106._SY75_.jpg
151, The Merchant's Daughter (Hagenheim #2), Melanie Dickerson, really liked it 4.00 avg rating - 13.788 ratings, 65, 1, https://www.goodreads.com/book/show/10742462-the-merchant-s-daughter, https://www.goodreads.com/author/show/3408059.Melanie_Dickerson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1344721252i/10742462.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344721252i/10742462._SY75_.jpg
152, Twisted: Belle's Story (Destined #3), Kaylin Lee, 4.28 avg rating - 446 ratings, 64, 1, https://www.goodreads.com/book/show/38488677-twisted, https://www.goodreads.com/author/show/17062594.Kaylin_Lee, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1518405803i/38488677.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518405803i/38488677._SY75_.jpg
153, The Fairest Beauty (Hagenheim #3), Melanie Dickerson, 3.94 avg rating - 11.865 ratings, 64, 1, https://www.goodreads.com/book/show/15700446-the-fairest-beauty, https://www.goodreads.com/author/show/3408059.Melanie_Dickerson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1341680634i/15700446.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341680634i/15700446._SY75_.jpg
154, Beauty Beheld (Becoming Beauty #3; The Classical Kingdoms #3), Brittany Fichter, 4.26 avg rating - 274 ratings, 63, 2, https://www.goodreads.com/book/show/31837583-beauty-beheld, https://www.goodreads.com/author/show/13615218.Brittany_Fichter, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1473030392i/31837583.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1473030392i/31837583._SY75_.jpg
155, Cursed: Briar Rose's Story (Destined #6), Kaylin Lee, 4.45 avg rating - 222 ratings, 63, 1, https://www.goodreads.com/book/show/53231788-cursed, https://www.goodreads.com/author/show/17062594.Kaylin_Lee, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1587431399i/53231788.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587431399i/53231788._SY75_.jpg
156, The Captive Maiden (Hagenheim #4), Melanie Dickerson, 4.03 avg rating - 10.193 ratings, 63, 1, https://www.goodreads.com/book/show/17679368-the-captive-maiden, https://www.goodreads.com/author/show/3408059.Melanie_Dickerson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1365649805i/17679368.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1365649805i/17679368._SY75_.jpg
157, Hunted: Alba's Story (Destined #5), Kaylin Lee, 4.55 avg rating - 246 ratings, 62, 1, https://www.goodreads.com/book/show/49812501-hunted, https://www.goodreads.com/author/show/17062594.Kaylin_Lee, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1563602802l/49812501SY75_.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1563602802l/49812501._SX50_SY75_.jpg
158, Hansel and the Gingerbread Queen (A Villain's Ever After #6), Lea Doue, 4.06 avg rating - 425 ratings, 61, 1, https://www.goodreads.com/book/show/58183351-hansel-and-the-gingerbread-queen, https://www.goodreads.com/author/show/14547785.Lea_Dou_, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1625645802i/58183351.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1625645802i/58183351._SY75_.jpg
159, A Curse of Gems: A Retelling of Toads and Diamonds (The Classical Kingdoms #7), Brittany Fichter, 4.43 avg rating - 251 ratings, 61, 2, https://www.goodreads.com/book/show/45881163-a-curse-of-gems, https://www.goodreads.com/author/show/13615218.Brittany_Fichter, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1558220668i/45881163.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558220668i/45881163._SY75_.jpg
160, Betrayed: Ruby's Story (Destined #4), Kaylin Lee, 4.33 avg rating - 330 ratings, 61, 1, https://www.goodreads.com/book/show/42594321-betrayed, https://www.goodreads.com/author/show/17062594.Kaylin_Lee, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1540937078i/42594321.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540937078i/42594321._SY75_.jpg
161, The Golden Braid (Hagenheim #6), Melanie Dickerson, 4.07 avg rating - 7.867 ratings, 61, 1, https://www.goodreads.com/book/show/25290956-the-golden-braid, https://www.goodreads.com/author/show/3408059.Melanie_Dickerson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442837830i/25290956.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442837830i/25290956._SY75_.jpg
162, Mirrors and Pearls: A Retelling of Snow White, Lea Doue, 3.96 avg rating - 164 ratings, 60, 1, https://www.goodreads.com/book/show/42860303-mirrors-and-pearls, https://www.goodreads.com/author/show/14547785.Lea_Dou_, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1542572225i/42860303.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542572225i/42860303._SY75_.jpg
163, Torn (Destined #0.5), Kaylin Lee, 4.06 avg rating - 96 ratings, 60, 1, https://www.goodreads.com/book/show/37643402-torn, https://www.goodreads.com/author/show/17062594.Kaylin_Lee, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1513815225i/37643402.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1513815225i/37643402._SY75_.jpg
164, The Beautiful Pretender (A Medieval Fairy Tale #2), Melanie Dickerson, 4.16 avg rating - 5.923 ratings, 60, 1, https://www.goodreads.com/book/show/25891581-the-beautiful-pretender, https://www.goodreads.com/author/show/3408059.Melanie_Dickerson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1446051744i/25891581.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1446051744i/25891581._SY75_.jpg
165, Blinding Beauty (Becoming Beauty #2; The Classical Kingdoms #2), Brittany Fichter, 4.04 avg rating - 343 ratings, 59, 2, https://www.goodreads.com/book/show/30140380-blinding-beauty, https://www.goodreads.com/author/show/13615218.Brittany_Fichter, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1462816841i/30140380.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1462816841i/30140380._SY75_.jpg
166, The Orphan's Wish (Hagenheim #8), Melanie Dickerson, 3.89 avg rating - 3.305 ratings, 59, 1, https://www.goodreads.com/book/show/35229027-the-orphan-s-wish, https://www.goodreads.com/author/show/3408059.Melanie_Dickerson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1507065601i/35229027.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507065601i/35229027._SX50_.jpg
167, Cloaked in Scarlet: Little Red Riding Hood Reimagined (Tales of Winberg Book 2), Annette K. Larsen, 4.23 avg rating - 191 ratings, 58, 2, https://www.goodreads.com/book/show/60546403-cloaked-in-scarlet, https://www.goodreads.com/author/show/7222748.Annette_K_Larsen, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1646378300i/60546403.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1646378300i/60546403._SX50_.jpg
168, Court of Swans (The Dericott Tales #1), Melanie Dickerson, 3.65 avg rating - 2.228 ratings, 58, 1, https://www.goodreads.com/book/show/52509575-court-of-swans, https://www.goodreads.com/author/show/3408059.Melanie_Dickerson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1611282412i/52509575.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1611282412i/52509575._SY75_.jpg
169, Fairest One: A Snow White Retelling (The Cursed Kingdom Chronicles Book 3), Kayla Eshbaugh, it was amazing 5.00 avg rating - 1 rating, 57, 1, https://www.goodreads.com/book/show/69646038-fairest-one, https://www.goodreads.com/author/show/8327253.Kayla_Eshbaugh, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1671305036i/69646038.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1671305036i/69646038._SY75_.jpg
170, Red Orchid (Firethorn Chronicles #2.5), Lea Doue, 3.87 avg rating - 23 ratings, 56, 1, https://www.goodreads.com/book/show/35510532-red-orchid, https://www.goodreads.com/author/show/14547785.Lea_Dou_, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1498347697i/35510532.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498347697i/35510532._SY75_.jpg
171, Ellie and the Prince (Faraway Castle #1), J.M. Stengl, 4.08 avg rating - 696 ratings, 56, 1, https://www.goodreads.com/book/show/38910821-ellie-and-the-prince, https://www.goodreads.com/author/show/17638772.J_M_Stengl, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1520031123i/38910821.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1520031123i/38910821._SY75_.jpg
172, The Swindler's Daughter: Robin Hood Reimagined (Tales of Winberg Book 3), Annette K. Larsen, 4.41 avg rating - 140 ratings, 56, 2, https://www.goodreads.com/book/show/60744534-the-swindler-s-daughter, https://www.goodreads.com/author/show/7222748.Annette_K_Larsen, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1649020969i/60744534.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1649020969i/60744534._SX50_.jpg
173, The Piper's Pursuit (Hagenheim #10), Melanie Dickerson, 4.14 avg rating - 2.528 ratings, 56, 1, https://www.goodreads.com/book/show/44441981-the-piper-s-pursuit, https://www.goodreads.com/author/show/3408059.Melanie_Dickerson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1553220125i/44441981.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553220125i/44441981._SY75_.jpg
174, The Scarred Prince (Tales from the Kingdoms of Fable #1), Erika Everest, 4.03 avg rating - 314 ratings, 55, 1, https://www.goodreads.com/book/show/54995840-the-scarred-prince, https://www.goodreads.com/author/show/17651654.Erika_Everest, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1597677291i/54995840.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1597677291i/54995840._SX50_.jpg
175, The Baker and the Wolf (A Villain's Ever After #10), J.M. Stengl, 4.03 avg rating - 560 ratings, 55, 1, https://www.goodreads.com/book/show/58215460-the-baker-and-the-wolf, https://www.goodreads.com/author/show/17638772.J_M_Stengl, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1626016886i/58215460.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1626016886i/58215460._SY75_.jpg
176, Chords of Green and Gold, Sarah Beran, 4.56 avg rating - 27 ratings, 55, 2, https://www.goodreads.com/book/show/66091395-chords-of-green-and-gold, https://www.goodreads.com/author/show/21497504.Sarah_Beran, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1670909051i/66091395.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1670909051i/66091395._SY75_.jpg
177, The Golden Ball, Erika Everest, 4.30 avg rating - 172 ratings, 54, 1, https://www.goodreads.com/book/show/56230152-the-golden-ball, https://www.goodreads.com/author/show/17651654.Erika_Everest, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1639377999i/56230152.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1639377999i/56230152._SY75_.jpg
178, The Lady and the Wish (Faraway Castle #4), J.M. Stengl, 4.48 avg rating - 361 ratings, 54, 1, https://www.goodreads.com/book/show/45307670-the-lady-and-the-wish, https://www.goodreads.com/author/show/17638772.J_M_Stengl, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1556287116i/45307670.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1556287116i/45307670._SY75_.jpg
179, Castle of Refuge (The Dericott Tales #2), Melanie Dickerson, 3.94 avg rating - 1.521 ratings, 54, 1, https://www.goodreads.com/book/show/55901852-castle-of-refuge, https://www.goodreads.com/author/show/3408059.Melanie_Dickerson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1605524134i/55901852.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1605524134i/55901852._SY75_.jpg
180, The Princess Vow (Tales from the Kingdoms of Fable Book 3), Erika Everest, 4.31 avg rating - 162 ratings, 53, 1, https://www.goodreads.com/book/show/56890895-the-princess-vow, https://www.goodreads.com/author/show/17651654.Erika_Everest, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1613510145i/56890895.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1613510145i/56890895._SY75_.jpg
181, The Seven Years Princess (The Classical Kingdoms #11), Brittany Fichter, 4.56 avg rating - 157 ratings, 53, 2, https://www.goodreads.com/book/show/60063344-the-seven-years-princess, https://www.goodreads.com/author/show/13615218.Brittany_Fichter, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1641662014i/60063344.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1641662014i/60063344._SY75_.jpg
182, Cinder Ellie (Faraway Castle #0.5), J.M. Stengl, 4.14 avg rating - 293 ratings, 53, 1, https://www.goodreads.com/book/show/38328760-cinder-ellie, https://www.goodreads.com/author/show/17638772.J_M_Stengl, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1517577823i/38328760.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517577823i/38328760._SY75_.jpg
183, Veil of Winter (The Dericott Tales #3), Melanie Dickerson, 3.88 avg rating - 810 ratings, 53, 1, https://www.goodreads.com/book/show/59608949-veil-of-winter, https://www.goodreads.com/author/show/3408059.Melanie_Dickerson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1637328022i/59608949.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1637328022i/59608949._SY75_.jpg
184, The Orphan Queen (Tales from the Kingdoms of Fable #0), Erika Everest, 4.32 avg rating - 44 ratings, 52, 1, https://www.goodreads.com/book/show/52769994-the-orphan-queen, https://www.goodreads.com/author/show/17651654.Erika_Everest, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1567109734l/52769994SY75_.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567109734l/52769994._SX50_SY75_.jpg
185, The Rose and the Briar (Faraway Castle #3), J.M. Stengl, 4.34 avg rating - 355 ratings, 52, 1, https://www.goodreads.com/book/show/42430154-the-rose-and-the-briar, https://www.goodreads.com/author/show/17638772.J_M_Stengl, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1540393581i/42430154.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1540393581i/42430154._SY75_.jpg
186, The Starling and the Hatter: Alice's Adventures in Wonderland Reimagined (Tales of Winberg Book 4), Annette K. Larsen, 4.41 avg rating - 86 ratings, 52, 2, https://www.goodreads.com/book/show/63320809-the-starling-and-the-hatter, https://www.goodreads.com/author/show/7222748.Annette_K_Larsen, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1668454531i/63320809.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1668454531i/63320809._SX50_.jpg
187, Fortress of Snow (The Dericott Tales #4), Melanie Dickerson, 4.06 avg rating - 505 ratings, 52, 1, https://www.goodreads.com/book/show/60693373-fortress-of-snow, https://www.goodreads.com/author/show/3408059.Melanie_Dickerson, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1650922744i/60693373.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1650922744i/60693373._SY75_.jpg
188, Princess of Shadows (Fairy Tale Adventures #1), A.G. Marshall, 4.08 avg rating - 1.344 ratings, 51, 1, https://www.goodreads.com/book/show/46125984-princess-of-shadows, https://www.goodreads.com/author/show/3016626.A_G_Marshall, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1559411918i/46125984.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559411918i/46125984._SY75_.jpg
189, The Siren and the Scholar (Faraway Castle #2), J.M. Stengl, 4.21 avg rating - 383 ratings, 51, 1, https://www.goodreads.com/book/show/39817771-the-siren-and-the-scholar, https://www.goodreads.com/author/show/17638772.J_M_Stengl, https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1523562080i/39817771.jpg, https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523562080i/39817771._SY75_.jpg
